MRK189,0.01367,Steel
MRK190,0.01367,Steel
MRK191,0.01367,Steel
MRK192,0.01367,Steel
MRK193,0.01367,Steel
MRK194,0.013670409,Steel
MRK195,0.013670409,Steel
MRK196,0.013670409,Steel
MRK197,0.013670409,Steel
MRK198,0.017908614,Steel
MRK199,0.017606038,Steel
MRK200,0.017606038,Steel
MRK201,0.017827674,Steel
MRK202,0.01367,Steel
MRK203,0.01367,Steel
MRK204,0.01367,Steel
MRK205,0.01367,Steel
MRK206,0.01367,Steel
MRK207,0.01367,Steel
MRK208,0.013670409,Steel
MRK209,0.013670409,Steel
MRK210,0.013670409,Steel
MRK211,0.013670409,Steel
MRK212,0.02867,Steel
MRK213,0.02867,Steel
MRK214,0.02867,Steel
MRK215,0.02867,Steel
MRK216,0.02867,Steel
MRK217,0.02867,Steel
MRK218,0.02867,Steel
MRK219,0.02867,Steel
MRK220,0.02867,Steel
MRK221,0.028669591,Steel
MRK222,0.028669591,Steel
MRK223,0.028669591,Steel
MRK224,0.028669591,Steel
MRK225,0.028669591,Steel
MRK226,0.028669591,Steel
MRK227,0.028669591,Steel
MRK228,0.028669591,Steel
MRK229,0.028669591,Steel
MRK230,0.02867,Steel
MRK231,0.02867,Steel
MRK232,0.02867,Steel
MRK233,0.02867,Steel
MRK234,0.02867,Steel
MRK235,0.02867,Steel
MRK236,0.02867,Steel
MRK237,0.02867,Steel
MRK238,0.02867,Steel
MRK239,0.01367,Steel
MRK240,0.01367,Steel
MRK241,0.01367,Steel
MRK242,0.01367,Steel
MRK243,0.01367,Steel
MRK244,0.01367,Steel
MRK245,0.01367,Steel
MRK246,0.01367,Steel
MRK247,0.01367,Steel
MRK248,2.683287,Concrete
MRK249,5.555511076,Concrete
MRK250,2.052215455,Concrete
MRK251,4.272809934,Concrete
MRK252,0.01367,Steel
MRK253,0.01367,Steel
MRK254,0.01367,Steel
MRK255,0.01367,Steel
MRK256,0.02867,Steel
MRK257,0.02867,Steel
MRK258,0.02867,Steel
MRK259,0.02867,Steel
MRK260,0.01367,Steel
MRK261,0.012085,Steel
MRK262,0.013670409,Steel
MRK263,0.012085409,Steel
MRK264,0.01367,Steel
MRK265,0.012085,Steel
MRK266,0.013670409,Steel
MRK267,0.012085409,Steel
MRK268,0.02867,Steel
MRK269,0.02867,Steel
MRK270,0.02867,Steel
MRK271,0.02867,Steel
MRK272,0.028669591,Steel
MRK273,0.028669591,Steel
MRK274,0.028669591,Steel
MRK275,0.028669591,Steel
MRK276,0.02867,Steel
MRK277,0.02867,Steel
MRK278,0.02867,Steel
MRK279,0.02867,Steel
MRK280,0.01367,Steel
MRK281,0.01367,Steel
MRK282,0.01367,Steel
MRK283,0.01367,Steel
MRK284,57.92403731,Concrete
MRK285,3.963107104,Timber
MRK286,8.987079472,Insulation
MRK287,0.0433944,Timber
MRK288,0.0433944,Timber
MRK289,0.0433944,Timber
MRK290,0.0433944,Timber
MRK291,0.0433944,Timber
MRK292,0.0433944,Timber
MRK293,0.0433944,Timber
MRK294,0.0433944,Timber
MRK295,0.0433944,Timber
MRK296,0.0433944,Timber
MRK297,0.0433944,Timber
MRK298,0.0433944,Timber
MRK299,0.0433944,Timber
MRK300,0.0433944,Timber
MRK301,0.0433944,Timber
MRK302,0.0433944,Timber
MRK303,0.0433944,Timber
MRK304,0.0433944,Timber
MRK305,0.0433944,Timber
MRK306,0.0433944,Timber
MRK307,0.0433944,Timber
MRK308,0.0433944,Timber
MRK309,0.0433944,Timber
MRK310,0.0433944,Timber
MRK311,0.0433944,Timber
MRK312,0.0433944,Timber
MRK313,0.0433944,Timber
MRK314,0.00099978,Reinforcement
MRK315,0.001168672,Reinforcement
MRK316,0.00099978,Reinforcement
MRK317,0.001168672,Reinforcement
MRK318,0.001230499,Reinforcement
MRK319,0.001402407,Reinforcement
MRK320,0.001230499,Reinforcement
MRK321,0.001402407,Reinforcement
MRK322,0.001230499,Reinforcement
MRK323,0.001402407,Reinforcement
MRK324,0.001230499,Reinforcement
MRK325,0.001402407,Reinforcement
MRK326,0.001230499,Reinforcement
MRK327,0.001402407,Reinforcement
MRK328,0.001230499,Reinforcement
MRK329,0.001402407,Reinforcement
MRK330,0.001230499,Reinforcement
MRK331,0.001402407,Reinforcement
MRK332,0.001230499,Reinforcement
MRK333,0.001402407,Reinforcement
MRK334,0.001230499,Reinforcement
MRK335,0.001402407,Reinforcement
MRK336,0.001230499,Reinforcement
MRK337,0.001402407,Reinforcement
MRK338,0.000726336,Reinforcement
MRK339,0.000934938,Reinforcement
MRK340,0.000726336,Reinforcement
MRK341,0.000934938,Reinforcement
MRK342,0.001230499,Reinforcement
MRK343,0.001402407,Reinforcement
MRK344,0.001230499,Reinforcement
MRK345,0.001402407,Reinforcement
MRK346,0.001230499,Reinforcement
MRK347,0.001402407,Reinforcement
MRK348,0.001230499,Reinforcement
MRK349,0.001402407,Reinforcement
MRK350,0.001230499,Reinforcement
MRK351,0.001402407,Reinforcement
MRK352,0.001230499,Reinforcement
MRK353,0.001402407,Reinforcement
MRK354,0.001230499,Reinforcement
MRK355,0.001402407,Reinforcement
MRK356,0.001230499,Reinforcement
MRK357,0.001402407,Reinforcement
MRK358,0.001230499,Reinforcement
MRK359,0.001402407,Reinforcement
MRK360,0.001230499,Reinforcement
MRK361,0.001402407,Reinforcement
MRK362,0.001230499,Reinforcement
MRK363,0.001402407,Reinforcement
MRK364,0.001230499,Reinforcement
MRK365,0.001402407,Reinforcement
MRK366,0.001230499,Reinforcement
MRK367,0.001402407,Reinforcement
MRK368,0.001230499,Reinforcement
MRK369,0.001402407,Reinforcement
MRK370,0.001230499,Reinforcement
MRK371,0.001402407,Reinforcement
MRK372,0.001230499,Reinforcement
MRK373,0.001402407,Reinforcement
MRK374,0.001230499,Reinforcement
MRK375,0.001402407,Reinforcement
MRK376,0.001230499,Reinforcement
MRK377,0.001402407,Reinforcement
MRK378,0.001230499,Reinforcement
MRK379,0.001402407,Reinforcement
MRK380,0.001230499,Reinforcement
MRK381,0.001402407,Reinforcement
MRK382,0.001230499,Reinforcement
MRK383,0.001402407,Reinforcement
MRK384,0.001230499,Reinforcement
MRK385,0.001402407,Reinforcement
MRK386,0.001230499,Reinforcement
MRK387,0.001402407,Reinforcement
MRK388,0.001230499,Reinforcement
MRK389,0.001402407,Reinforcement
MRK390,0.001230499,Reinforcement
MRK391,0.001402407,Reinforcement
MRK392,0.001230499,Reinforcement
MRK393,0.001402407,Reinforcement
MRK394,0.001230499,Reinforcement
MRK395,0.001402407,Reinforcement
MRK396,0.001230499,Reinforcement
MRK397,0.001402407,Reinforcement
MRK398,0.001230499,Reinforcement
MRK399,0.001402407,Reinforcement
MRK400,0.001230499,Reinforcement
MRK401,0.001402407,Reinforcement
MRK402,0.000487073,Reinforcement
MRK403,0.000701203,Reinforcement
MRK404,0.000487073,Reinforcement
MRK405,0.000701203,Reinforcement
MRK406,0.000640885,Reinforcement
MRK407,0.000934938,Reinforcement
MRK408,0.000640885,Reinforcement
MRK409,0.000934938,Reinforcement
MRK410,0.001230499,Reinforcement
MRK411,0.001402407,Reinforcement
MRK412,0.001230499,Reinforcement
MRK413,0.001402407,Reinforcement
MRK414,0.001230499,Reinforcement
MRK415,0.001402407,Reinforcement
MRK416,0.001230499,Reinforcement
MRK417,0.001402407,Reinforcement
MRK418,0.001230499,Reinforcement
MRK419,0.001402407,Reinforcement
MRK420,0.001230499,Reinforcement
MRK421,0.001402407,Reinforcement
MRK422,0.001230499,Reinforcement
MRK423,0.001402407,Reinforcement
MRK424,0.001230499,Reinforcement
MRK425,0.001402407,Reinforcement
MRK426,0.001230499,Reinforcement
MRK427,0.001402407,Reinforcement
MRK428,0.001230499,Reinforcement
MRK429,0.001402407,Reinforcement
MRK430,0.001230499,Reinforcement
MRK431,0.001402407,Reinforcement
MRK432,0.001230499,Reinforcement
MRK433,0.001402407,Reinforcement
MRK434,0.001230499,Reinforcement
MRK435,0.001402407,Reinforcement
MRK436,0.001230499,Reinforcement
MRK437,0.001402407,Reinforcement
MRK438,0.001230499,Reinforcement
MRK439,0.001402407,Reinforcement
MRK440,0.001230499,Reinforcement
MRK441,0.001402407,Reinforcement
MRK442,0.001230499,Reinforcement
MRK443,0.001402407,Reinforcement
MRK444,0.001230499,Reinforcement
MRK445,0.001402407,Reinforcement
MRK446,0.001230499,Reinforcement
MRK447,0.001402407,Reinforcement
MRK448,0.001230499,Reinforcement
MRK449,0.001402407,Reinforcement
MRK450,0.001230499,Reinforcement
MRK451,0.001402407,Reinforcement
MRK452,0.001230499,Reinforcement
MRK453,0.001402407,Reinforcement
MRK454,0.001239044,Reinforcement
MRK455,0.001402407,Reinforcement
MRK456,0.001239044,Reinforcement
MRK457,0.001402407,Reinforcement
MRK458,0.001230499,Reinforcement
MRK459,0.001402407,Reinforcement
MRK460,0.001230499,Reinforcement
MRK461,0.001402407,Reinforcement
MRK462,0.001230499,Reinforcement
MRK463,0.001402407,Reinforcement
MRK464,0.001230499,Reinforcement
MRK465,0.001402407,Reinforcement
MRK466,0.001230499,Reinforcement
MRK467,0.001402407,Reinforcement
MRK468,0.001230499,Reinforcement
MRK469,0.001402407,Reinforcement
MRK470,0.001230499,Reinforcement
MRK471,0.001402407,Reinforcement
MRK472,0.001230499,Reinforcement
MRK473,0.001402407,Reinforcement
MRK474,0.001230499,Reinforcement
MRK475,0.001402407,Reinforcement
MRK476,0.001230499,Reinforcement
MRK477,0.001402407,Reinforcement
MRK478,0.004971256,Reinforcement
MRK479,0.000849487,Reinforcement
MRK480,0.000794195,Reinforcement
MRK481,0.000799221,Reinforcement
MRK482,0.00078012,Reinforcement
MRK483,0.000809777,Reinforcement
MRK484,0.000849487,Reinforcement
MRK485,0.002312212,Reinforcement
MRK486,0.000428765,Reinforcement
MRK487,0.000411172,Reinforcement
MRK488,0.000389055,Reinforcement
MRK489,0.000391065,Reinforcement
MRK490,0.000411674,Reinforcement
MRK491,0.000428765,Reinforcement
MRK492,0.006011752,Reinforcement
MRK493,0.00103949,Reinforcement
MRK494,0.00103949,Reinforcement
MRK495,0.00103949,Reinforcement
MRK496,0.00103949,Reinforcement
MRK497,0.00103949,Reinforcement
MRK498,0.00103949,Reinforcement
MRK499,0.001270209,Reinforcement
MRK500,0.002674124,Reinforcement
MRK501,0.003005876,Reinforcement
MRK502,0.001683894,Reinforcement
MRK503,0.000497126,Reinforcement
MRK504,0.000497126,Reinforcement
MRK505,0.000497126,Reinforcement
MRK506,0.000497126,Reinforcement
MRK507,0.000497126,Reinforcement
MRK508,0.000497126,Reinforcement
MRK509,0.003516573,Reinforcement
MRK510,0.009795737,Reinforcement
MRK511,0.009795737,Reinforcement
MRK512,0.009422265,Reinforcement
MRK513,0.009422265,Reinforcement
MRK514,0.002682166,Reinforcement
MRK515,0.002682166,Reinforcement
MRK516,0.002601239,Reinforcement
MRK517,0.002601239,Reinforcement
MRK518,0.000286513,Reinforcement
MRK519,0.000286513,Reinforcement
MRK520,0.000286513,Reinforcement
MRK521,0.000286513,Reinforcement
MRK522,0.000286513,Reinforcement
MRK523,0.000286513,Reinforcement
MRK524,0.000286513,Reinforcement
MRK525,0.000286513,Reinforcement
MRK526,0.000281487,Reinforcement
MRK527,0.000281487,Reinforcement
MRK528,0.000281487,Reinforcement
MRK529,0.000281487,Reinforcement
MRK530,0.000281487,Reinforcement
MRK531,0.000281487,Reinforcement
MRK532,0.000281487,Reinforcement
MRK533,0.000281487,Reinforcement
MRK534,0.000230216,Reinforcement
MRK535,0.000230216,Reinforcement
MRK536,0.000230216,Reinforcement
MRK537,0.000230216,Reinforcement
MRK538,0.000230216,Reinforcement
MRK539,0.000230216,Reinforcement
MRK540,0.000230216,Reinforcement
MRK541,0.000230216,Reinforcement
MRK542,0.01039641,Reinforcement
MRK543,0.010340615,Reinforcement
MRK544,0.005338697,Reinforcement
MRK545,0.005310046,Reinforcement
MRK546,0.003140587,Reinforcement
MRK547,0.003140587,Reinforcement
MRK548,0.000255851,Reinforcement
MRK549,0.00025937,Reinforcement
MRK550,0.000263391,Reinforcement
MRK551,0.00026691,Reinforcement
MRK552,0.000270428,Reinforcement
MRK553,0.00026691,Reinforcement
MRK554,0.000263391,Reinforcement
MRK555,0.00025937,Reinforcement
MRK556,0.000255851,Reinforcement
MRK557,0.000255349,Reinforcement
MRK558,0.000258867,Reinforcement
MRK559,0.000262888,Reinforcement
MRK560,0.000266407,Reinforcement
MRK561,0.000270428,Reinforcement
MRK562,0.000266407,Reinforcement
